Region,Total Homes Sold,Adjusted Average Homes Sold,Adjusted Average New Listings,Adjusted Pending Sales
"Duval County, TX",2.824468085106383,1.1170212765957446,1.101063829787234,1.0691489361702127
"Dyer County, TN",36.15277777777778,6.132478632478633,6.2094017094017095,4.004273504273504
"Dyersburg, TN metro area",35.73412698412698,6.074404761904762,6.2023809523809526,4.033730158730159
"Eagle County, CO",185.50282485875707,32.97175141242938,40.81073446327684,14.734463276836157
"Eagle Pass, TX metro area",31.846041055718477,5.316715542521994,5.284457478005865,2.060117302052786
"Early County, GA",1.0,1.0,1.5714285714285714,1.0
"East Stroudsburg, PA metro area",263.8223255813954,46.61395348837209,51.78883720930232,29.524651162790697
"Eastland County, TX",18.30603448275862,2.9166666666666665,4.044540229885057,1.882183908045977
"Easton, MD metro area",77.11514052583863,13.39819901748114,15.88164192062165,8.475992273357415
"Eaton County, MI",176.1203585147247,31.241997439180537,33.90909090909091,23.697823303457106
"Eau Claire County, WI",151.530549898167,26.612016293279023,28.378818737270876,20.33604887983707
"Eau Claire, WI metro area",237.19144602851324,41.81670061099796,45.044806517311606,31.03869653767821
"Echols County, GA",1.2727272727272727,1.0,1.1590909090909092,1.0
"Ector County, TX",166.04,29.408,30.37485714285714,19.453714285714284
"Eddy County, ND",1.3076923076923077,1.0,1.0,1.0
"Eddy County, NM",54.186846038863976,9.599402092675636,10.481315396113603,5.258594917787743
"Edgar County, IL",16.443743427970556,2.6382754994742377,2.9158780231335437,1.6950578338590956
"Edgecombe County, NC",33.93413978494624,5.690860215053763,7.567204301075269,2.872311827956989
"Edgefield County, SC",29.93418940609952,4.985553772070626,5.48314606741573,2.4430176565008024
"Edmonson County, KY",12.596231493943472,2.072678331090175,2.321668909825034,1.5275908479138627
"Edmunds County, SD",3.209090909090909,1.1363636363636365,1.0272727272727273,1.0636363636363637
"Edwards County, IL",1.8076923076923077,1.0,1.0,1.0
"Edwards County, KS",2.514705882352941,1.0147058823529411,1.0,1.0
"Edwards County, TX",1.860759493670886,1.1518987341772151,1.0126582278481013,1.0
"Edwards, CO metro area",185.1673640167364,32.8884239888424,40.78242677824268,14.813110181311018
"Effingham County, GA",151.43911917098447,26.800518134715027,28.553108808290155,16.064766839378237
"Effingham County, IL",33.053691275167786,5.652348993288591,6.051006711409396,3.1516778523489934
"Effingham, IL metro area",31.18210361067504,5.328100470957613,5.844583987441131,2.828885400313972
"El Campo, TX metro area",28.782742681047765,4.864406779661017,6.827426810477658,2.904468412942989
"El Centro, CA metro area",71.82642237222758,12.354869816779171,14.548698167791708,7.097396335583413
"El Dorado County, CA",405.95461422087743,72.48108925869894,88.84114977307111,57.24205748865356
"El Dorado, AR metro area",32.57460611677479,5.486561631139945,5.67191844300278,3.432808155699722
"El Paso County, CO",1499.1664122137404,267.26259541984734,293.78931297709926,231.34656488549618
"El Paso County, TX",1000.7492904446547,177.76442762535478,213.79943235572375,128.79754020813624
"El Paso, TX metro area",1014.0159635119726,180.70809578107185,218.2029646522235,130.1812998859749
"Elbert County, CO",62.904173106646056,10.959814528593508,12.406491499227203,8.826893353941268
"Elbert County, GA",17.900560224089634,2.9089635854341735,3.473389355742297,1.942577030812325
"Elgin, IL metro area",1289.1606060606061,230.5060606060606,270.9848484848485,183.88939393939393
"Elizabeth City, NC metro area",81.28975265017668,14.293286219081272,16.618374558303888,6.222614840989399
"Elizabethtown, KY metro area",208.948772678762,36.884738527214516,38.71718249733191,24.924226254002136
"Elk City, OK metro area",28.617463617463617,5.008316008316008,5.731808731808732,3.058212058212058
"Elk County, KS",3.0292397660818713,1.1140350877192982,1.087719298245614,1.0292397660818713
"Elk County, PA",2.8970588235294117,1.1470588235294117,1.0294117647058822,1.25
"Elkhart County, IN",162.31923076923076,29.31923076923077,33.738461538461536,19.411538461538463
"Elkhart, IN metro area",213.43196202531647,37.857594936708864,38.075949367088604,27.735759493670887
"Elko County, NV",64.01413881748071,11.30719794344473,11.781491002570695,7.159383033419023
"Elko, NV metro area",60.853221957040574,10.723150357995227,11.405727923627685,6.823389021479714
"Ellensburg, WA metro area",96.81477832512316,16.9743842364532,19.814778325123154,14.094581280788177
"Elliott County, KY",2.79467680608365,1.0304182509505704,1.102661596958175,1.0342205323193916
"Ellis County, KS",36.142857142857146,6.355212355212355,6.359073359073359,3.9305019305019306
"Ellis County, OK",5.047297297297297,1.162162162162162,1.0743243243243243,1.0608108108108107
"Ellsworth County, KS",8.085034013605442,1.3639455782312926,1.3299319727891157,1.1547619047619047
"Elmira, NY metro area",96.65250965250965,17.02960102960103,17.272844272844274,6.577863577863578
"Elmore County, AL",132.443729903537,23.5048231511254,27.057877813504824,12.44855305466238
"Elmore County, ID",63.09290322580645,10.961290322580645,10.823225806451612,8.717419354838709
"Emanuel County, GA",10.859296482412061,1.8090452261306533,2.0050251256281406,1.3115577889447236
"Emery County, UT",9.973614775725594,1.5567282321899736,1.4089709762532983,1.0659630606860158
"Emmet County, IA",15.075,2.5277777777777777,2.3833333333333333,1.9333333333333333
"Emmet County, MI",10.464190981432361,1.790450928381963,1.806366047745358,1.246684350132626
"Emmons County, ND",2.5584415584415585,1.0,1.025974025974026,1.0
"Emporia, KS metro area",42.43312101910828,7.238853503184713,7.752653927813164,5.124203821656051
"Emporia, VA",6.145510835913313,1.241486068111455,1.325077399380805,1.1269349845201238
"Enid, OK metro area",80.7135922330097,14.37378640776699,16.29368932038835,10.072815533980583
"Enterprise, AL metro area",93.85137795275591,16.431102362204726,18.476377952755904,9.633858267716535
"Erath County, TX",49.85269461077844,8.673053892215568,10.247904191616767,6.227544910179641
"Erie County, NY",1027.8076225045372,184.47368421052633,214.34301270417424,155.24682395644282
"Erie County, OH",71.04161248374513,12.401820546163849,14.213263979193759,8.336801040312094
"Erie County, PA",292.1525658807212,51.995839112343965,50.75728155339806,24.069348127600556
"Erie, PA metro area",295.6002570694087,52.51928020565553,50.89460154241645,25.26606683804627
"Escambia County, AL",21.572375690607736,3.5160220994475138,3.885082872928177,1.8718232044198895
"Escambia County, FL",651.4733146067416,116.62640449438203,127.12921348314607,65.10814606741573
"Escanaba, MI metro area",53.34591194968554,9.20440251572327,10.50314465408805,4.341194968553459
"Esmeralda County, NV",1.0,1.0,1.0,1.0
"Española, NM metro area",13.942857142857143,2.0952380952380953,2.857142857142857,1.2119047619047618
"Essex County, MA",1053.2391304347825,189.05852842809364,221.6839464882943,165.89966555183946
"Essex County, NJ",851.0929791271348,152.70398481973436,190.57685009487665,97.5066413662239
"Essex County, NY",62.83646112600536,10.723860589812332,11.45710455764075,2.987935656836461
"Essex County, VA",16.033407572383073,2.6146993318485525,3.291759465478842,1.487750556792873
"Essex County, VT",15.317324185248713,2.2452830188679247,2.8061749571183534,1.3344768439108061
"Estill County, KY",12.932142857142857,2.0482142857142858,2.555357142857143,1.6714285714285715
"Etowah County, AL",94.14143426294821,16.663346613545816,19.08167330677291,8.161354581673306
"Eufaula, AL metro area",16.599410898379972,2.736377025036819,2.8718703976435935,1.5095729013254786
"Eugene, OR metro area",551.9792027729636,98.99826689774697,111.00693240901214,85.48700173310225
"Eureka County, NV",1.7456140350877194,1.043859649122807,1.1578947368421053,1.0
"Eureka, CA metro area",121.74709302325581,21.63081395348837,23.54796511627907,14.431686046511627
"Evangeline Parish, LA",11.811550151975684,1.8419452887537995,2.243161094224924,1.1474164133738602
"Evans County, GA",7.219512195121951,1.2795497185741087,1.397748592870544,1.0656660412757974
"Evanston, WY metro area",25.673076923076923,4.204807692307693,4.295192307692307,2.4692307692307693
"Evansville, IN metro area",296.80209895052474,53.17541229385307,56.95652173913044,34.30584707646177
"Fairbanks North Star Borough, AK",148.50571791613723,26.317662007623888,29.316391359593393,16.569250317662007
"Fairbanks, AK metro area",133.4569138276553,23.677354709418836,27.062124248496993,14.148296593186373
"Fairfax City County, VA",42.927029804727646,7.324768756423433,8.280575539568344,6.304213771839671
"Fairfax County, VA",1723.340186915888,309.53644859813085,358.09719626168226,265.48411214953273
"Fairfield County, CT",1307.8486055776893,234.4442231075697,323.5916334661355,126.84462151394422
"Fairfield County, OH",280.3628318584071,49.538716814159294,48.95132743362832,37.184734513274336
"Fairfield County, SC",16.125,2.495967741935484,2.969758064516129,1.780241935483871
"Fairfield, IA metro area",19.902195608782435,3.2954091816367264,3.313373253493014,2.1017964071856285
"Fairmont, MN metro area",25.811068702290076,4.291984732824427,4.709923664122138,3.0839095502144165
"Fall River County, SD",16.644736842105264,2.6522556390977443,2.981203007518797,1.8101503759398496
"Fallon County, MT",1.0,1.0,1.0,1.0
"Fallon, NV metro area",37.57238095238095,6.375564879564879,7.080110048681477,4.3616787300001585
"Falls Church, VA",20.495395948434624,3.4198895027624308,3.736648250460405,2.9355432780847144
"Falls County, TX",9.635964912280702,1.6535087719298245,1.787280701754386,1.1754385964912282
"Fannin County, GA",89.42960288808665,15.851985559566787,19.333935018050543,6.223826714801444
"Fannin County, TX",43.88921568627451,7.511764705882353,9.908823529411764,5.314705882352941
"Faribault County, MN",15.826224328593996,2.6113744075829386,2.843601895734597,1.8578199052132702
"Faribault, MN metro area",94.08868778280544,16.415570596960972,17.814207336153036,13.29786631100719
"Farmington, MO metro area",89.0,15.675595238095237,17.136904761904763,9.113095238095237
"Farmington, NM metro area",56.448113207547166,10.424528301886792,11.193396226415095,5.39622641509434
"Faulk County, SD",1.3294117647058823,1.1058823529411765,1.035294117647059,1.0470588235294118
"Faulkner County, AR",191.6950226244344,33.79366515837104,37.45339366515837,27.050678733031674
"Fauquier County, VA",132.4446680080483,23.264587525150905,26.82897384305835,17.886317907444667
"Fayette County, AL",9.031823745410037,1.627906976744186,1.7037943696450428,1.2680538555691554
"Fayette County, IA",21.80695652173913,3.594782608695652,3.685217391304348,2.217391304347826
"Fayette County, IL",18.73293172690763,2.8092369477911645,3.7389558232931726,1.4779116465863453
"Fayette County, IN",16.550224887556222,2.7586206896551726,2.863568215892054,1.9505247376311845
"Fayette County, KY",558.7343565525383,99.31759149940969,110.1357733175915,86.18181818181819
"Fayette County, OH",34.33103448275862,5.939655172413793,6.794827586206897,4.260344827586207
"Fayette County, PA",79.9588785046729,14.082242990654205,18.796261682242992,5.807476635514019
"Fayette County, TN",76.74739970282317,13.482912332838039,15.690936106983655,9.772659732540863
"Fayette County, TX",21.689556509299,3.4992846924177394,4.927038626609442,2.135908440629471
"Fayetteville, AR metro area",1206.2626373626374,214.78351648351648,221.17142857142858,154.1043956043956
"Fayetteville, NC metro area",1028.7661469933184,183.2216035634744,200.60801781737194,122.16592427616926
"Fentress County, TN",28.89763779527559,4.745406824146982,5.207349081364829,2.111548556430446
"Fergus County, MT",3.013245033112583,1.0662251655629138,1.0794701986754967,1.0132450331125828
"Fergus Falls, MN metro area",94.55813953488372,16.589147286821706,20.2015503875969,9.110077519379844
"Fernley, NV metro area",131.26020408163265,23.210459183673468,25.67219387755102,16.131377551020407
"Ferry County, WA",11.138961038961039,1.7948051948051948,2.1324675324675324,1.1571428571428573
"Fillmore County, MN",23.72005988023952,3.965568862275449,4.5104790419161676,2.7440119760479043
"Fillmore County, NE",5.28892455858748,1.1621187800963082,1.1653290529695024,1.1845906902086678
"Findlay, OH metro area",108.90577507598785,19.27051671732523,21.61094224924012,13.23404255319149
"Finney County, KS",24.640883977900554,4.513812154696133,5.05524861878453,2.7624309392265194
"Fisher County, TX",4.287912087912088,1.134065934065934,1.123076923076923,1.0945054945054946
"Fitzgerald, GA metro area",13.051070840197694,2.2520593080724876,2.186161449752883,1.57166392092257
"Flagler County, FL",343.3688833124216,61.151819322459225,69.07904642409034,33.29987452948557
"Flagstaff, AZ metro area",228.30981595092024,40.515337423312886,44.24539877300614,25.940184049079754
"Flathead County, MT",211.47264150943397,37.29811320754717,42.676415094339625,20.06132075471698
"Fleming County, KY",6.86654478976234,1.223034734917733,1.5411334552102376,1.170018281535649
"Flint, MI metro area",640.6843575418994,114.57262569832402,131.28631284916202,93.71508379888269
"Florence County, SC",157.36649746192893,27.801015228426397,29.04263959390863,16.42944162436548
"Florence County, WI",12.542116630669547,2.0043196544276456,2.187904967602592,1.3369330453563715
"Florence, AL metro area",17.860507246376812,3.032608695652174,3.23731884057971,1.8840579710144927
"Florence, SC metro area",199.39041916167665,35.30299401197605,36.17125748502994,20.064670658682633
"Floyd County, GA",138.35979513444303,24.43661971830986,30.94878361075544,17.95774647887324
"Floyd County, IA",15.052631578947368,2.6736842105263157,2.9,1.431578947368421
"Floyd County, IN",128.330615942029,22.534420289855074,23.735507246376812,18.643115942028984
"Floyd County, KY",15.904347826086957,2.65,3.1652173913043478,1.5065217391304349
"Floyd County, TX",2.6875,1.0056818181818181,1.0454545454545454,1.0056818181818181
"Floyd County, VA",15.670212765957446,2.3677811550151975,2.404255319148936,1.3814589665653496
"Fluvanna County, VA",60.126224156692054,10.391730141458106,11.845484221980414,6.349292709466812
"Fond du Lac County, WI",138.19690265486724,24.315265486725664,25.702433628318584,16.430309734513273
"Fond du Lac, WI metro area",140.22998729351968,24.74587039390089,26.410419313850063,16.340533672172807
"Ford County, IL",19.2896379525593,3.1660424469413235,3.7365792759051186,1.9712858926342072
"Ford County, KS",22.080555555555556,3.825,3.4277777777777776,2.861111111111111
"Forest City, NC metro area",68.35331905781585,11.978586723768737,15.940042826552462,5.963597430406852
"Forest County, PA",14.4375,1.8875,1.0375,1.0
"Forest County, WI",17.625199362041467,2.6953748006379583,2.7416267942583734,1.430622009569378
"Forrest City, AR metro area",8.762096774193548,1.4233870967741935,1.7473118279569892,1.1720430107526882
"Forsyth County, NC",629.2720848056537,112.57067137809187,125.26501766784452,82.8321554770318
"Fort Bend County, TX",1256.9249329758713,227.7721179624665,310.1474530831099,155.35388739946382
